TP53:gene_hugo;positive regulation of cardiac muscle cell apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;glial cell proliferation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;viral process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;glucose catabolic process to lactate via pyruvate:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cerebellum development:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of cell growth:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;DNA damage response signal transduction by p53 class mediator:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of transforming growth factor beta receptor signaling pathway:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;mitotic G1 DNA damage checkpoint signaling:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of telomere maintenance via telomerase:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;T cell differentiation in thymus:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;tumor necrosis factor-mediated signaling pathway:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;regulation of tissue remodeling:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to UV:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;multicellular organism growth:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of mitochondrial membrane permeability:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to glucose starvation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;entrainment of circadian clock by photoperiod:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;mitochondrial DNA repair:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;regulation of DNA damage response signal transduction by p53 class mediator:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of neuron apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;transcription initiation-coupled chromatin remodeling:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of proteolysis:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of DNA-templated transcription:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of DNA-templated transcription:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of RNA polymerase II transcription preinitiation complex assembly:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of transcription by RNA polymerase II:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;response to antibiotic:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;fibroblast proliferation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of fibroblast proliferation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;circadian behavior:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;bone marrow development:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;embryonic organ development:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of peptidyl-tyrosine phosphorylation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;protein stabilization:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of helicase activity:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;protein tetramerization:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;chromosome organization:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;neuron apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;regulation of cell cycle:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;hematopoietic stem cell differentiation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of glial cell proliferation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;type II interferon-mediated signaling pathway:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cardiac septum morphogenesis:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of programmed necrotic cell death:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;protein-containing complex assembly:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;thymocyte apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of thymocyte apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;necroptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to hypoxia:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to xenobiotic stimulus:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to ionizing radiation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to gamma radiation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to UV-C:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;stem cell proliferation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;signal transduction by p53 class mediator:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;intrinsic apoptotic signaling pathway by p53 class mediator:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;reactive oxygen species metabolic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular response to actinomycin D:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of release of cytochrome c from mitochondria:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;cellular senescence:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;replicative senescence:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;oxidative stress-induced premature senescence:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;intrinsic apoptotic signaling pathway:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;oligodendrocyte apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of execution phase of apoptosis:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of mitophagy:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;regulation of mitochondrial membrane permeability involved in apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;regulation of intrinsic apoptotic signaling pathway by p53 class mediator:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of miRNA transcription:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of G1 to G0 transition:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of miRNA processing:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of glucose catabolic process to lactate via pyruvate:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of pentose-phosphate shunt:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;intrinsic apoptotic signaling pathway in response to hypoxia:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;regulation of fibroblast apoptotic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of reactive oxygen species metabolic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of reactive oxygen species metabolic process:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;negative regulation of stem cell proliferation:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of cellular senescence:biological_process;GeneToBiologicalProcess
TP53:gene_hugo;positive regulation of intrinsic apoptotic signaling pathway:biological_process;GeneToBiologicalProcess
MET:gene_hugo;None:biological_process;GeneToBiologicalProcess
MET:gene_hugo;endothelial cell morphogenesis:biological_process;GeneToBiologicalProcess
MET:gene_hugo;signal transduction:biological_process;GeneToBiologicalProcess
MET:gene_hugo;cell surface receptor signaling pathway:biological_process;GeneToBiologicalProcess
MET:gene_hugo;negative regulation of autophagy:biological_process;GeneToBiologicalProcess
MET:gene_hugo;phosphorylation:biological_process;GeneToBiologicalProcess
MET:gene_hugo;positive regulation of microtubule polymerization:biological_process;GeneToBiologicalProcess
MET:gene_hugo;negative regulation of Rho protein signal transduction:biological_process;GeneToBiologicalProcess
MET:gene_hugo;positive regulation of transcription by RNA polymerase II:biological_process;GeneToBiologicalProcess
MET:gene_hugo;hepatocyte growth factor receptor signaling pathway:biological_process;GeneToBiologicalProcess
MET:gene_hugo;branching morphogenesis of an epithelial tube:biological_process;GeneToBiologicalProcess
MET:gene_hugo;positive chemotaxis:biological_process;GeneToBiologicalProcess
MET:gene_hugo;negative regulation of stress fiber assembly:biological_process;GeneToBiologicalProcess
MET:gene_hugo;establishment of skin barrier:biological_process;GeneToBiologicalProcess
MET:gene_hugo;negative regulation of thrombin-activated receptor signaling pathway:biological_process;GeneToBiologicalProcess
MET:gene_hugo;semaphorin-plexin signaling pathway:biological_process;GeneToBiologicalProcess
MET:gene_hugo;negative regulation of hydrogen peroxide-mediated programmed cell death:biological_process;GeneToBiologicalProcess
MET:gene_hugo;negative regulation of guanyl-nucleotide exchange factor activity:biological_process;GeneToBiologicalProcess
MET:gene_hugo;positive regulation of endothelial cell chemotaxis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;None:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;G1/S transition of mitotic cell cycle:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;ossification:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;ovarian follicle development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;metanephros development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;branching involved in ureteric bud morphogenesis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;behavioral fear response:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;B cell homeostasis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;B cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;release of cytochrome c from mitochondria:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of cell-matrix adhesion:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;lymphoid progenitor cell differentiation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;B cell lineage commitment:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of B cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to ischemia:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;renal system process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;melanin metabolic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of nitrogen utilization:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;humoral immune response:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;DNA damage response:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;actin filament organization:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;axonogenesis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;female pregnancy:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of cell population proliferation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;male gonad development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;intrinsic apoptotic signaling pathway in response to oxidative stress:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to radiation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to xenobiotic stimulus:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to toxic substance:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;post-embryonic development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to iron ion:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to UV-B:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to gamma radiation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of gene expression:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of autophagy:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of calcium ion transport into cytosol:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of glycoprotein biosynthetic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;mesenchymal cell development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of neuron maturation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;smooth muscle cell migration:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of smooth muscle cell migration:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;cochlear nucleus development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;gland morphogenesis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of transmembrane transporter activity:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of ossification:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of cell growth:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;melanocyte differentiation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of cell migration:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of B cell proliferation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;hair follicle morphogenesis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;axon regeneration:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of protein stability:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;endoplasmic reticulum calcium ion homeostasis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;glomerulus development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of cellular pH reduction:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of protein localization:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;myeloid cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of myeloid cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;T cell differentiation in thymus:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of peptidyl-serine phosphorylation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;osteoblast proliferation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of osteoblast proliferation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to nicotine:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;organ growth:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of multicellular organism growth:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;cellular response to glucose starvation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to hydrogen peroxide:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;neuron maturation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;T cell homeostasis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;CD8-positive alpha-beta T cell lineage commitment:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;ear development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of viral genome replication:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of melanocyte differentiation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;retinal cell programmed cell death:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of retinal cell programmed cell death:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of mitochondrial membrane permeability:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;focal adhesion assembly:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;spleen development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;thymus development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;digestive tract morphogenesis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;oocyte development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;skeletal muscle fiber development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;positive regulation of skeletal muscle fiber development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;pigment granule organization:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;stem cell development:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;homeostasis of number of cells within a tissue:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;B cell receptor signaling pathway:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;response to glucocorticoid:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;neuron apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;defense response to virus:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;establishment of localization in cell:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;regulation of mitochondrial membrane potential:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of mitochondrial depolarization:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;hematopoietic stem cell differentiation:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;calcium ion transport into cytosol:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;T cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of T cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;cellular response to organic substance:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;cellular response to hypoxia:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;reactive oxygen species metabolic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;dendritic cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;motor neuron apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;cell-cell adhesion:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;epithelial cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of epithelial cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of G1/S transition of mitotic cell cycle:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of reactive oxygen species metabolic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of dendritic cell apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of motor neuron apoptotic process:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of anoikis:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of apoptotic signaling pathway:biological_process;GeneToBiologicalProcess
BCL2:gene_hugo;negative regulation of intrinsic apoptotic signaling pathway:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;None:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;negative regulation of transcription by RNA polymerase II:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;MAPK cascade:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;skeletal system development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;angiogenesis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;ureteric bud development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;in utero embryonic development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;organ induction:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;neuron migration:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;epithelial to mesenchymal transition:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of mesenchymal cell proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;chondrocyte differentiation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;protein phosphorylation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;sensory perception of sound:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of cell population proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;fibroblast growth factor receptor signaling pathway:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;mesenchymal cell proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;gene expression:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of phospholipase activity:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of phospholipase C activity:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;regulation of phosphate transport:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of neuron projection development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;cell migration:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;peptidyl-tyrosine phosphorylation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;ventricular zone neuroblast division:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;cell projection assembly:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;embryonic limb morphogenesis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;midbrain development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;neuron projection development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;inner ear morphogenesis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;outer ear morphogenesis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;middle ear morphogenesis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;chordate embryonic development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of MAP kinase activity:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of MAPK cascade:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of blood vessel endothelial cell migration:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;regulation of cell differentiation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of neuron differentiation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;protein autophosphorylation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;phosphatidylinositol-mediated signaling:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;paraxial mesoderm development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;regulation of lateral mesodermal cell fate specification:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;cell maturation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;skeletal system morphogenesis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;stem cell differentiation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;calcium ion homeostasis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;cardiac muscle cell proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of cardiac muscle cell proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;auditory receptor cell development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;branching involved in salivary gland morphogenesis:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;lung-associated mesenchyme development:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;vitamin D3 metabolic process:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;diphosphate metabolic process:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;cementum mineralization:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;stem cell proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of MAPKKK cascade by fibroblast growth factor receptor signaling pathway:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;negative regulation of fibroblast growth factor production:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of mitotic cell cycle DNA replication:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;response to sodium phosphate:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of vascular endothelial cell proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of endothelial cell chemotaxis to fibroblast growth factor:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of stem cell proliferation:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;positive regulation of parathyroid hormone secretion:biological_process;GeneToBiologicalProcess
FGFR1:gene_hugo;regulation of extrinsic apoptotic signaling pathway in absence of ligand:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;None:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;MAPK cascade:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;myeloid progenitor cell differentiation:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;protein phosphorylation:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;epidermal growth factor receptor signaling pathway:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;visual learning:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;animal organ morphogenesis:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;positive regulation of gene expression:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;negative regulation of fibroblast migration:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;positive regulation of glucose transmembrane transport:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;synaptic vesicle exocytosis:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;thyroid gland development:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;T cell differentiation in thymus:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;positive regulation of peptidyl-serine phosphorylation:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;substrate adhesion-dependent cell spreading:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;somatic stem cell population maintenance:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;regulation of cell population proliferation:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;negative regulation of apoptotic process:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;stress fiber assembly:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;CD4-positive alpha-beta T cell differentiation:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;CD4-positive or CD8-positive alpha-beta T cell lineage commitment:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;response to peptide hormone:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;negative regulation of neuron apoptotic process:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;regulation of T cell differentiation:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;thymus development:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;positive regulation of axon regeneration:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;positive regulation of axonogenesis:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;T cell receptor signaling pathway:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;positive regulation of stress fiber assembly:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;response to cAMP:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;long-term synaptic potentiation:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;head morphogenesis:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;face development:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;ERK1 and ERK2 cascade:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;positive regulation of ERK1 and ERK2 cascade:biological_process;GeneToBiologicalProcess
BRAF:gene_hugo;trehalose metabolism in response to stress:biological_process;GeneToBiologicalProcess
